StateAssignedSchID,Subject,GradeLevel,StudentSubGroup_TotalTested,ProficientOrAbove_percent
490810340022003,ela,G03,50,.22
490810340022003,ela,G04,69,.231
490810340022003,ela,G05,57,.211
490810340022003,math,G03,50,.16
490810340022003,math,G04,69,.086
490810340022003,math,G05,57,.105
490810360022002,ela,G03,21,.048
490810360022002,ela,G04,24,.167
490810360022002,ela,G05,30,.067
490810360022002,ela,G06,29,.069
490810360022002,ela,G07,25,.08
490810360022002,ela,G08,29,.103
490810360022002,math,G03,21,0
490810360022002,math,G04,24,.042
490810360022002,math,G05,30,0
490810360022002,math,G06,29,0
490810360022002,math,G07,25,0
490810360022002,math,G08,29,.034
490810370021002,ela,G05,244,.099
490810370021002,ela,G06,287,.212
490810370021002,ela,G07,267,.199
490810370021002,ela,G08,303,.223
490810370021002,math,G05,243,.096
490810370021002,math,G06,284,.12
490810370021002,math,G07,265,.155
490810370021002,math,G08,303,.157
490810370022001,ela,G03,72,.194
490810370022001,ela,G04,67,.254
490810370022001,math,G03,72,.195
490810370022001,math,G04,67,.209
490810370022003,ela,G03,69,.075
490810370022003,ela,G04,63,.08
490810370022003,math,G03,69,.03
490810370022003,math,G04,63,.097
490810370022008,ela,G03,81,.272
490810370022008,ela,G04,74,.284
490810370022008,math,G03,81,.21
490810370022008,math,G04,74,.216
490810370022009,ela,G03,57,.07
490810370022009,ela,G04,45,.289
490810370022009,math,G03,57,.105
490810370022009,math,G04,45,.178
490810400221003,ela,G06,238,.268
490810400221003,ela,G07,269,.265
490810400221003,ela,G08,229,.345
490810400221003,math,G06,238,.128
490810400221003,math,G07,266,.122
490810400221003,math,G08,228,.097
490810400221004,ela,G06,262,.309
490810400221004,ela,G07,290,.202
490810400221004,ela,G08,271,.249
490810400221004,math,G06,262,.131
490810400221004,math,G07,290,.104
490810400221004,math,G08,272,.146
490810400222007,ela,G03,38,.184
490810400222007,ela,G04,20,.35
490810400222007,ela,G05,40,.125
490810400222007,math,G03,38,.158
490810400222007,math,G04,20,.2
490810400222007,math,G05,40,.2
490810400222011,ela,G03,55,.236
490810400222011,ela,G04,59,.339
490810400222011,ela,G05,46,.152
490810400222011,math,G03,55,.381
490810400222011,math,G04,59,.254
490810400222011,math,G05,46,.217
490810400222014,ela,G03,98,.326
490810400222014,ela,G04,94,.383
490810400222014,ela,G05,110,.354
490810400222014,math,G03,98,.367
490810400222014,math,G04,94,.234
490810400222014,math,G05,110,.263
490810400222016,ela,G03,59,.074
490810400222016,ela,G04,57,.018
490810400222016,ela,G05,54,.078
490810400222016,math,G03,58,.038
490810400222016,math,G04,57,.018
490810400222016,math,G05,54,.02
490810400222017,ela,G03,60,.237
490810400222017,ela,G04,44,.25
490810400222017,ela,G05,47,.065
490810400222017,math,G03,60,.254
490810400222017,math,G04,44,.091
490810400222017,math,G05,47,.022
490810400222019,ela,G03,63,.206
490810400222019,ela,G04,52,.432
490810400222019,ela,G05,45,.511
490810400222019,math,G03,64,.313
490810400222019,math,G04,53,.327
490810400222019,math,G05,45,.244
490810400222021,ela,G03,70,.188
490810400222021,ela,G04,63,.175
490810400222021,ela,G05,68,.364
490810400222021,math,G03,70,.275
490810400222021,math,G04,63,.175
490810400222021,math,G05,68,.151
490810400222022,ela,G03,58,.105
490810400222022,ela,G04,59,.203
490810400222022,ela,G05,41,.051
490810400222022,math,G03,59,.034
490810400222022,math,G04,59,.136
490810400222022,math,G05,41,0
490810400222023,ela,G03,31,.032
490810400222023,ela,G04,31,.129
490810400222023,ela,G05,18,.176
490810400222023,math,G03,31,.097
490810400222023,math,G04,32,.188
490810400222023,math,G05,18,.118
490810400222026,ela,G03,52,.44
490810400222026,ela,G04,62,.317
490810400222026,ela,G05,46,.435
490810400222026,math,G03,52,.52
490810400222026,math,G04,62,.317
490810400222026,math,G05,46,.304
490810410250001,ela,G07,*,--
490810410250001,ela,G08,*,--
490810410250001,math,G07,*,--
490810410250001,math,G08,*,--
490810410251003,ela,G07,205,.175
490810410251003,ela,G08,203,.138
490810410251003,math,G07,196,.133
490810410251003,math,G08,196,.092
490810410251005,ela,G07,282,.24
490810410251005,ela,G08,244,.255
490810410251005,math,G07,281,.14
490810410251005,math,G08,235,.154
490810410252007,ela,G03,43,.14
490810410252007,ela,G04,48,.104
490810410252007,ela,G05,43,.256
490810410252007,ela,G06,69,.58
490810410252007,math,G03,43,.14
490810410252007,math,G04,48,.063
490810410252007,math,G05,43,.233
490810410252007,math,G06,69,.232
490810410252008,ela,G03,31,.069
490810410252008,ela,G04,23,.522
490810410252008,ela,G05,35,.412
490810410252008,ela,G06,26,.48
490810410252008,math,G03,31,0
490810410252008,math,G04,23,.261
490810410252008,math,G05,35,.412
490810410252008,math,G06,26,.2
490810410252009,ela,G03,65,.384
490810410252009,ela,G04,69,.265
490810410252009,ela,G05,64,.204
490810410252009,ela,G06,68,.508
490810410252009,math,G03,65,.477
490810410252009,math,G04,69,.279
490810410252009,math,G05,64,.172
490810410252009,math,G06,68,.359
490810410252010,ela,G03,48,.064
490810410252010,ela,G04,39,.158
490810410252010,ela,G05,48,.152
490810410252010,ela,G06,45,.182
490810410252010,math,G03,48,.106
490810410252010,math,G04,39,.079
490810410252010,math,G05,48,.152
490810410252010,math,G06,45,.045
490810410252015,ela,G03,38,.086
490810410252015,ela,G04,27,.077
490810410252015,ela,G05,40,.026
490810410252015,ela,G06,31,.071
490810410252015,math,G03,38,.057
490810410252015,math,G04,27,.038
490810410252015,math,G05,40,.077
490810410252015,math,G06,31,.036
490810410252016,ela,G03,38,.131
490810410252016,ela,G04,31,.097
490810410252016,ela,G05,22,.091
490810410252016,ela,G06,31,.452
490810410252016,math,G03,38,.211
490810410252016,math,G04,31,.065
490810410252016,math,G05,22,.045
490810410252016,math,G06,31,.291
490810410252017,ela,G03,30,.233
490810410252017,ela,G04,40,.25
490810410252017,ela,G05,35,.143
490810410252017,ela,G06,37,.27
490810410252017,math,G03,30,.267
490810410252017,math,G04,40,.225
490810410252017,math,G05,35,.143
490810410252017,math,G06,37,.243
490810410252020,ela,G03,82,.12
490810410252020,ela,G04,71,.056
490810410252020,ela,G05,70,.072
490810410252020,ela,G06,70,.147
490810410252020,math,G03,80,.11
490810410252020,math,G04,71,.042
490810410252020,math,G05,69,.029
490810410252020,math,G06,68,.015
490810410252021,ela,G03,64,.11
490810410252021,ela,G04,57,.158
490810410252021,ela,G05,63,.175
490810410252021,ela,G06,51,.216
490810410252021,math,G03,64,.265
490810410252021,math,G04,57,.053
490810410252021,math,G05,63,.27
490810410252021,math,G06,51,.118
490811000261002,ela,G06,69,.594
490811000261002,ela,G07,101,.535
490811000261002,ela,G08,87,.678
490811000261002,math,G06,69,.362
490811000261002,math,G07,101,.416
490811000261002,math,G08,87,.23
490811000262007,ela,G03,55,.509
490811000262007,ela,G04,76,.5
490811000262007,ela,G05,82,.622
490811000262007,math,G03,55,.581
490811000262007,math,G04,76,.421
490811000262007,math,G05,81,.37
490812000261001,ela,G07,90,.322
490812000261001,ela,G08,110,.409
490812000261001,math,G07,89,.146
490812000261001,math,G08,111,.207
490812000262003,ela,G05,89,.371
490812000262003,ela,G06,97,.423
490812000262003,math,G05,89,.191
490812000262003,math,G06,97,.216
490812000262006,ela,G03,48,.188
490812000262006,ela,G04,50,.3
490812000262006,math,G03,48,.209
490812000262006,math,G04,50,.14
490812000262007,ela,G03,39,.411
490812000262007,ela,G04,40,.55
490812000262007,math,G03,39,.256
490812000262007,math,G04,40,.35
490813000261002,ela,G06,81,.494
490813000261002,ela,G07,76,.474
490813000261002,ela,G08,85,.553
490813000261002,math,G06,81,.123
490813000261002,math,G07,76,.289
490813000261002,math,G08,85,.318
490813000262003,ela,G03,72,.306
490813000262003,ela,G04,76,.395
490813000262003,ela,G05,76,.368
490813000262003,math,G03,72,.347
490813000262003,math,G04,76,.408
490813000262003,math,G05,76,.105
500820090260003,ela,G06,21,.619
500820090260003,ela,G07,41,.439
500820090260003,ela,G08,31,.517
500820090260003,math,G06,21,.286
500820090260003,math,G07,41,.219
500820090260003,math,G08,31,.097
500820090262002,ela,G03,46,.391
500820090262002,ela,G04,47,.532
500820090262002,ela,G05,33,.667
500820090262002,math,G03,46,.565
500820090262002,math,G04,47,.32
500820090262002,math,G05,33,.425
500820190261002,ela,G06,331,.699
500820190261002,ela,G07,310,.579
500820190261002,ela,G08,299,.729
500820190261002,math,G06,331,.42
500820190261002,math,G07,310,.404
500820190261002,math,G08,299,.653
500820190262003,ela,G03,132,.631
500820190262003,ela,G04,136,.705
500820190262003,ela,G05,140,.6
500820190262003,math,G03,132,.523
500820190262003,math,G04,135,.682
500820190262003,math,G05,140,.521
500820190262006,ela,G03,128,.446
500820190262006,ela,G04,96,.779
500820190262006,ela,G05,99,.724
500820190262006,math,G03,128,.524
500820190262006,math,G04,96,.579
500820190262006,math,G05,99,.592
500820190262007,ela,G03,73,.445
500820190262007,ela,G04,57,.649
500820190262007,ela,G05,78,.717
500820190262007,math,G03,73,.583
500820190262007,math,G04,57,.561
500820190262007,math,G05,78,.551
500820300032001,ela,G03,*,--
500820300032001,ela,G04,*,--
500820300032001,ela,G05,*,--
500820300032001,ela,G06,*,--
500820300032001,ela,G07,*,--
500820300032001,ela,G08,*,--
500820300032001,math,G03,*,--
500820300032001,math,G04,*,--
500820300032001,math,G05,*,--
500820300032001,math,G06,*,--
500820300032001,math,G07,*,--
500820300032001,math,G08,*,--
500820400260001,ela,G07,30,.267
500820400260001,ela,G08,42,.262
500820400260001,math,G07,30,.133
500820400260001,math,G08,42,.214
500820400262002,ela,G03,27,.296
500820400262002,ela,G04,29,.103
500820400262002,ela,G05,31,.323
500820400262002,ela,G06,30,.367
500820400262002,math,G03,27,.222
500820400262002,math,G04,29,.138
500820400262002,math,G05,31,.226
500820400262002,math,G06,30,.4
500820600261001,ela,G06,29,.827
500820600261001,ela,G07,24,.625
500820600261001,ela,G08,40,.825
500820600261001,math,G06,29,.379
500820600261001,math,G07,24,.416
500820600261001,math,G08,40,.5
500820600262001,ela,G03,32,.656
500820600262001,ela,G04,30,.5
500820600262001,ela,G05,40,.5
500820600262001,ela,G07,*,--
500820600262001,math,G03,32,.501
500820600262001,math,G04,30,.233
500820600262001,math,G05,40,.4
500820600262001,math,G07,*,--
500820700042003,ela,G03,79,.316
500820700042003,ela,G04,89,.416
500820700042003,ela,G05,83,.566
500820700042003,ela,G06,87,.604
500820700042003,ela,G07,78,.513
500820700042003,ela,G08,108,.694
500820700042003,math,G03,79,.532
500820700042003,math,G04,89,.472
500820700042003,math,G05,83,.409
500820700042003,math,G06,87,.384
500820700042003,math,G07,78,.41
500820700042003,math,G08,108,.482
500820850021001,ela,G04,63,.444
500820850021001,ela,G05,70,.471
500820850021001,ela,G06,61,.655
500820850021001,ela,G07,71,.521
500820850021001,ela,G08,51,.529
500820850021001,math,G04,62,.468
500820850021001,math,G05,70,.272
500820850021001,math,G06,61,.443
500820850021001,math,G07,71,.465
500820850021001,math,G08,51,.235
500820850022001,ela,G03,55,.4
500820850022001,math,G03,55,.472
500820900041002,ela,G06,220,.845
500820900041002,ela,G07,212,.698
500820900041002,ela,G08,222,.734
500820900041002,math,G06,220,.514
500820900041002,math,G07,212,.491
500820900041002,math,G08,222,.491
500820900041003,ela,G06,239,.641
500820900041003,ela,G07,207,.532
500820900041003,ela,G08,238,.647
500820900041003,math,G06,239,.406
500820900041003,math,G07,207,.377
500820900041003,math,G08,238,.349
500820900042002,ela,G03,78,.5
500820900042002,ela,G04,67,.537
500820900042002,ela,G05,73,.671
500820900042002,math,G03,78,.538
500820900042002,math,G04,67,.433
500820900042002,math,G05,73,.424
500820900042003,ela,G03,80,.538
500820900042003,ela,G04,77,.585
500820900042003,ela,G05,94,.574
500820900042003,math,G03,80,.701
500820900042003,math,G04,77,.585
500820900042003,math,G05,94,.585
500820900042004,ela,G03,48,.229
500820900042004,ela,G04,52,.538
500820900042004,ela,G05,61,.525
500820900042004,math,G03,48,.375
500820900042004,math,G04,52,.327
500820900042004,math,G05,61,.443
500820900042005,ela,G03,106,.34
500820900042005,ela,G04,102,.5
500820900042005,ela,G05,121,.595
500820900042005,math,G03,106,.453
500820900042005,math,G04,102,.363
500820900042005,math,G05,121,.529
500820900042006,ela,G03,104,.653
500820900042006,ela,G04,106,.471
500820900042006,ela,G05,86,.652
500820900042006,math,G03,103,.641
500820900042006,math,G04,106,.491
500820900042006,math,G05,86,.582
500821040021001,ela,G05,57,.211
500821040021001,ela,G06,61,.377
500821040021001,ela,G07,63,.19
500821040021001,ela,G08,64,.329
500821040021001,math,G05,57,.175
500821040021001,math,G06,61,.148
500821040021001,math,G07,63,.206
500821040021001,math,G08,64,.172
500821040022001,ela,G03,64,.281
500821040022001,ela,G04,56,.358
500821040022001,math,G03,64,.313
500821040022001,math,G04,56,.286
500821050021001,ela,G06,74,.378
500821050021001,ela,G07,79,.569
500821050021001,ela,G08,62,.484
500821050021001,math,G06,74,.068
500821050021001,math,G07,79,.228
500821050021001,math,G08,62,.161
500821050022002,ela,G03,74,.108
500821050022002,ela,G04,62,.226
500821050022002,ela,G05,58,.259
500821050022002,math,G03,74,.149
500821050022002,math,G04,62,.193
500821050022002,math,G05,57,.158
500821100041006,ela,G05,62,.242
500821100041006,ela,G06,62,.468
500821100041006,ela,G07,63,.35
500821100041006,ela,G08,54,.426
500821100041006,math,G05,62,.097
500821100041006,math,G06,62,.113
500821100041006,math,G07,63,.111
500821100041006,math,G08,54,.037
500821100042002,ela,G03,54,.111
500821100042002,ela,G04,65,.384
500821100042002,math,G03,53,.075
500821100042002,math,G04,65,.154
500821130021001,ela,G05,80,.588
500821130021001,ela,G06,104,.529
500821130021001,ela,G07,82,.609
500821130021001,ela,G08,76,.777
500821130021001,math,G05,78,.513
500821130021001,math,G06,104,.337
500821130021001,math,G07,82,.512
500821130021001,math,G08,76,.579
500821130022001,ela,G03,76,.644
500821130022001,ela,G04,70,.457
500821130022001,math,G03,76,.592
500821130022001,math,G04,70,.5
500821150021001,ela,G05,132,.394
500821150021001,ela,G06,127,.409
500821150021001,ela,G07,107,.302
500821150021001,ela,G08,144,.375
500821150021001,math,G05,132,.197
500821150021001,math,G06,127,.055
500821150021001,math,G07,107,.17
500821150021001,math,G08,143,.07
500821150022001,ela,G03,114,.316
500821150022001,ela,G04,114,.307
500821150022001,math,G03,114,.254
500821150022001,math,G04,114,.167
500821160022001,ela,G03,30,.2
500821160022001,ela,G04,30,.206
500821160022001,ela,G05,40,.2
500821160022001,ela,G06,26,.461
500821160022001,ela,G07,36,.334
500821160022001,ela,G08,29,.31
500821160022001,math,G03,30,.267
500821160022001,math,G04,30,.069
500821160022001,math,G05,40,.025
500821160022001,math,G06,26,.077
500821160022001,math,G07,36,.056
500821160022001,math,G08,29,.034
500821180021012,ela,G07,155,.529
500821180021012,ela,G08,175,.615
500821180021012,math,G07,155,.219
500821180021012,math,G08,175,.282
500821180021013,ela,G07,184,.44
500821180021013,ela,G08,211,.464
500821180021013,math,G07,184,.163
500821180021013,math,G08,211,.204
500821180022001,ela,G03,79,.14
500821180022001,ela,G04,76,.224
500821180022001,ela,G05,70,.257
500821180022001,ela,G06,69,.347
500821180022001,math,G03,79,.038
500821180022001,math,G04,75,.08
500821180022001,math,G05,70,.157
500821180022001,math,G06,69,.072
500821180022004,ela,G03,49,.285
500821180022004,ela,G04,28,.107
500821180022004,ela,G05,29,.276
500821180022004,ela,G06,24,.334
500821180022004,math,G03,48,.229
500821180022004,math,G04,28,.214
500821180022004,math,G05,29,.275
500821180022004,math,G06,24,.167
500821180022005,ela,G03,21,.19
500821180022005,ela,G04,24,0
500821180022005,ela,G05,21,.238
500821180022005,ela,G06,20,.25
500821180022005,math,G03,21,.095
500821180022005,math,G04,24,0
500821180022005,math,G05,21,.286
500821180022005,math,G06,20,.05
500821180022006,ela,G03,26,.423
500821180022006,ela,G04,20,.2
500821180022006,ela,G05,18,.667
500821180022006,ela,G06,21,.714
500821180022006,math,G03,26,.385
500821180022006,math,G04,20,0
500821180022006,math,G05,18,.611
500821180022006,math,G06,21,.81
500821180022007,ela,G03,47,.362
500821180022007,ela,G04,29,.344
500821180022007,ela,G05,36,.222
500821180022007,ela,G06,27,.37
500821180022007,math,G03,47,.362
500821180022007,math,G04,29,.275
500821180022007,math,G05,36,.139
500821180022007,math,G06,27,.148
500821180022009,ela,G03,25,.6
500821180022009,ela,G04,43,.442
500821180022009,ela,G05,40,.625
500821180022009,ela,G06,33,.303
500821180022009,math,G03,25,.4
500821180022009,math,G04,43,.465
500821180022009,math,G05,40,.425
500821180022009,math,G06,33,.242
500821180022010,ela,G03,53,.434
500821180022010,ela,G04,53,.302
500821180022010,ela,G05,75,.213
500821180022010,ela,G06,66,.409
500821180022010,math,G03,53,.509
500821180022010,math,G04,53,.189
500821180022010,math,G05,75,.107
500821180022010,math,G06,66,.121
500821180022013,ela,G03,50,.24
500821180022013,ela,G04,49,.531
500821180022013,ela,G05,50,.22
500821180022013,ela,G06,46,.609
500821180022013,math,G03,50,.3
500821180022013,math,G04,49,.429
500821180022013,math,G05,50,.26
500821180022013,math,G06,45,.355
500821190022001,ela,G03,108,.231
500821190022001,ela,G04,104,.288
500821190022001,ela,G05,105,.257
500821190022001,ela,G06,87,.425
500821190022001,ela,G07,101,.554
500821190022001,ela,G08,114,.553
500821190022001,math,G03,108,.268
500821190022001,math,G04,104,.289
500821190022001,math,G05,105,.124
500821190022001,math,G06,87,.195
500821190022001,math,G07,101,.199
500821190022001,math,G08,114,.211
500821300042001,ela,G03,70,.543
500821300042001,ela,G04,56,.465
500821300042001,ela,G05,60,.683
500821300042001,ela,G06,65,.569
500821300042001,ela,G07,67,.717
500821300042001,ela,G08,62,.694
500821300042001,math,G03,70,.571
500821300042001,math,G04,56,.357
500821300042001,math,G05,60,.466
500821300042001,math,G06,65,.369
500821300042001,math,G07,67,.538
500821300042001,math,G08,62,.258
500821600042001,ela,G03,68,.559
