"school_id","year","level","assessment","subject","tested","proficiency"
"609796",2019,"ES","IAR/PARCC","reading",626,58.8
"609797",2019,"ES","IAR/PARCC","reading",217,5.1
"609798",2019,"ES","IAR/PARCC","reading",75,22.7
"609799",2019,"ES","IAR/PARCC","reading",559,59.4
"609800",2019,"ES","IAR/PARCC","reading",194,10.8
"609803",2019,"ES","IAR/PARCC","reading",150,55.3
"609804",2019,"ES","IAR/PARCC","reading",528,25.6
"609805",2019,"ES","IAR/PARCC","reading",291,14.8
"609806",2019,"ES","IAR/PARCC","reading",301,9
"609807",2019,"ES","IAR/PARCC","reading",332,15.1
"609808",2019,"ES","IAR/PARCC","reading",300,18
"609809",2019,"ES","IAR/PARCC","reading",242,28.9
"609810",2019,"ES","IAR/PARCC","reading",675,43.6
"609811",2019,"ES","IAR/PARCC","reading",148,10.1
"609812",2019,"ES","IAR/PARCC","reading",130,13.1
"609813",2019,"ES","IAR/PARCC","reading",92,15.2
"609815",2019,"ES","IAR/PARCC","reading",382,13.6
"609817",2019,"ES","IAR/PARCC","reading",391,46.8
"609818",2019,"ES","IAR/PARCC","reading",557,26.9
"609819",2019,"ES","IAR/PARCC","reading",215,1.9
"609820",2019,"ES","IAR/PARCC","reading",307,71
"609821",2019,"ES","IAR/PARCC","reading",341,17.3
"609827",2019,"ES","IAR/PARCC","reading",249,24.5
"609828",2019,"ES","IAR/PARCC","reading",253,46.2
"609829",2019,"ES","IAR/PARCC","reading",277,49.5
"609830",2019,"ES","IAR/PARCC","reading",278,3.6
"609832",2019,"ES","IAR/PARCC","reading",476,26.3
"609833",2019,"ES","IAR/PARCC","reading",155,14.8
"609834",2019,"ES","IAR/PARCC","reading",521,23.2
"609835",2019,"ES","IAR/PARCC","reading",495,15.2
"609836",2019,"ES","IAR/PARCC","reading",514,54.3
"609837",2019,"ES","IAR/PARCC","reading",415,34.2
"609839",2019,"ES","IAR/PARCC","reading",319,23.2
"609842",2019,"ES","IAR/PARCC","reading",653,21.7
"609844",2019,"ES","IAR/PARCC","reading",240,13.8
"609845",2019,"ES","IAR/PARCC","reading",230,10.9
"609848",2019,"ES","IAR/PARCC","reading",113,14.2
"609849",2019,"ES","IAR/PARCC","reading",272,35.3
"609850",2019,"ES","IAR/PARCC","reading",358,46.1
"609851",2019,"ES","IAR/PARCC","reading",195,3.6
"609852",2019,"ES","IAR/PARCC","reading",302,49.7
"609853",2019,"ES","IAR/PARCC","reading",232,23.7
"609854",2019,"ES","IAR/PARCC","reading",225,11.1
"609855",2019,"ES","IAR/PARCC","reading",144,15.3
"609856",2019,"ES","IAR/PARCC","reading",377,15.9
"609857",2019,"ES","IAR/PARCC","reading",306,31.4
"609859",2019,"ES","IAR/PARCC","reading",743,23
"609861",2019,"ES","IAR/PARCC","reading",339,26.5
"609862",2019,"ES","IAR/PARCC","reading",259,12.4
"609863",2019,"ES","IAR/PARCC","reading",170,47.1
"609864",2019,"ES","IAR/PARCC","reading",211,18
"609865",2019,"ES","IAR/PARCC","reading",292,16.4
"609866",2019,"ES","IAR/PARCC","reading",549,68.9
"609867",2019,"ES","IAR/PARCC","reading",187,20.3
"609869",2019,"ES","IAR/PARCC","reading",141,4.3
"609870",2019,"ES","IAR/PARCC","reading",275,21.1
"609872",2019,"ES","IAR/PARCC","reading",182,34.1
"609873",2019,"ES","IAR/PARCC","reading",127,4.7
"609874",2019,"ES","IAR/PARCC","reading",510,51
"609875",2019,"ES","IAR/PARCC","reading",319,13.2
"609876",2019,"ES","IAR/PARCC","reading",396,15.4
"609879",2019,"ES","IAR/PARCC","reading",626,27.5
"609880",2019,"ES","IAR/PARCC","reading",192,91.7
"609883",2019,"ES","IAR/PARCC","reading",318,9.7
"609884",2019,"ES","IAR/PARCC","reading",497,36.6
"609885",2019,"ES","IAR/PARCC","reading",198,13.6
"609887",2019,"ES","IAR/PARCC","reading",428,39
"609891",2019,"ES","IAR/PARCC","reading",140,3.6
"609893",2019,"ES","IAR/PARCC","reading",458,39.1
"609894",2019,"ES","IAR/PARCC","reading",175,10.3
"609895",2019,"ES","IAR/PARCC","reading",152,45.4
"609896",2019,"ES","IAR/PARCC","reading",98,56.1
"609897",2019,"ES","IAR/PARCC","reading",184,10.3
"609898",2019,"ES","IAR/PARCC","reading",895,18.2
"609899",2019,"ES","IAR/PARCC","reading",537,70
"609900",2019,"ES","IAR/PARCC","reading",324,11.1
"609901",2019,"ES","IAR/PARCC","reading",292,67.8
"609902",2019,"ES","IAR/PARCC","reading",197,7.1
"609903",2019,"ES","IAR/PARCC","reading",902,19.6
"609904",2019,"ES","IAR/PARCC","reading",290,14.8
"609907",2019,"ES","IAR/PARCC","reading",269,16.7
"609908",2019,"ES","IAR/PARCC","reading",173,16.2
"609909",2019,"ES","IAR/PARCC","reading",58,41.4
"609910",2019,"ES","IAR/PARCC","reading",613,18.8
"609912",2019,"ES","IAR/PARCC","reading",306,32
"609917",2019,"ES","IAR/PARCC","reading",177,27.7
"609918",2019,"ES","IAR/PARCC","reading",156,10.9
"609919",2019,"ES","IAR/PARCC","reading",240,8.3
"609920",2019,"ES","IAR/PARCC","reading",384,15.1
"609921",2019,"ES","IAR/PARCC","reading",149,8.7
"609922",2019,"ES","IAR/PARCC","reading",189,12.7
"609924",2019,"ES","IAR/PARCC","reading",231,10.8
"609925",2019,"ES","IAR/PARCC","reading",176,9.1
"609926",2019,"ES","IAR/PARCC","reading",157,47.8
"609927",2019,"ES","IAR/PARCC","reading",169,14.8
"609928",2019,"ES","IAR/PARCC","reading",283,10.2
"609929",2019,"ES","IAR/PARCC","reading",231,11.7
"609930",2019,"ES","IAR/PARCC","reading",255,11
"609933",2019,"ES","IAR/PARCC","reading",171,7
"609935",2019,"ES","IAR/PARCC","reading",453,18.5
"609937",2019,"ES","IAR/PARCC","reading",547,45
"609938",2019,"ES","IAR/PARCC","reading",972,24.6
"609939",2019,"ES","IAR/PARCC","reading",260,20
"609941",2019,"ES","IAR/PARCC","reading",305,6.9
"609942",2019,"ES","IAR/PARCC","reading",415,30.6
"609943",2019,"ES","IAR/PARCC","reading",191,5.8
"609944",2019,"ES","IAR/PARCC","reading",217,25.8
"609945",2019,"ES","IAR/PARCC","reading",442,32.8
"609947",2019,"ES","IAR/PARCC","reading",265,21.9
"609949",2019,"ES","IAR/PARCC","reading",757,27.7
"609951",2019,"ES","IAR/PARCC","reading",311,17
"609952",2019,"ES","IAR/PARCC","reading",223,29.1
"609954",2019,"ES","IAR/PARCC","reading",204,8.3
"609955",2019,"ES","IAR/PARCC","reading",188,14.9
"609956",2019,"ES","IAR/PARCC","reading",297,29.3
"609958",2019,"ES","IAR/PARCC","reading",495,27.9
"609959",2019,"ES","IAR/PARCC","reading",480,51.7
"609960",2019,"ES","IAR/PARCC","reading",598,29.9
"609961",2019,"ES","IAR/PARCC","reading",214,9.8
"609963",2019,"ES","IAR/PARCC","reading",233,55.4
"609964",2019,"ES","IAR/PARCC","reading",330,9.4
"609966",2019,"ES","IAR/PARCC","reading",237,17.3
"609967",2019,"ES","IAR/PARCC","reading",172,18
"609968",2019,"ES","IAR/PARCC","reading",437,12.8
"609969",2019,"ES","IAR/PARCC","reading",205,25.9
"609971",2019,"ES","IAR/PARCC","reading",245,9
"609972",2019,"ES","IAR/PARCC","reading",495,27.9
"609973",2019,"ES","IAR/PARCC","reading",475,42.7
"609974",2019,"ES","IAR/PARCC","reading",377,70.6
"609975",2019,"ES","IAR/PARCC","reading",202,10.9
"609976",2019,"ES","IAR/PARCC","reading",590,35.6
"609977",2019,"ES","IAR/PARCC","reading",94,37.2
"609978",2019,"ES","IAR/PARCC","reading",223,8.1
"609979",2019,"ES","IAR/PARCC","reading",967,52.7
"609981",2019,"ES","IAR/PARCC","reading",183,12
"609983",2019,"ES","IAR/PARCC","reading",392,13.3
"609985",2019,"ES","IAR/PARCC","reading",196,24.5
"609986",2019,"ES","IAR/PARCC","reading",169,7.7
"609987",2019,"ES","IAR/PARCC","reading",117,20.5
"609988",2019,"ES","IAR/PARCC","reading",308,19.8
"609990",2019,"ES","IAR/PARCC","reading",511,46.6
"609991",2019,"ES","IAR/PARCC","reading",268,4.1
"609993",2019,"ES","IAR/PARCC","reading",259,17.4
"609994",2019,"ES","IAR/PARCC","reading",484,24.2
"609995",2019,"ES","IAR/PARCC","reading",315,29.8
"609996",2019,"ES","IAR/PARCC","reading",310,31.6
"609997",2019,"ES","IAR/PARCC","reading",81,6.2
"610000",2019,"ES","IAR/PARCC","reading",295,4.7
"610002",2019,"ES","IAR/PARCC","reading",175,28.6
"610003",2019,"ES","IAR/PARCC","reading",189,8.5
"610004",2019,"ES","IAR/PARCC","reading",133,12.8
"610005",2019,"ES","IAR/PARCC","reading",153,8.5
"610006",2019,"ES","IAR/PARCC","reading",564,27.7
"610009",2019,"ES","IAR/PARCC","reading",358,53.4
"610010",2019,"ES","IAR/PARCC","reading",156,32.1
"610011",2019,"ES","IAR/PARCC","reading",535,39.3
"610013",2019,"ES","IAR/PARCC","reading",201,8.5
"610015",2019,"ES","IAR/PARCC","reading",140,29.3
"610016",2019,"ES","IAR/PARCC","reading",178,47.8
"610017",2019,"ES","IAR/PARCC","reading",602,17.9
"610019",2019,"ES","IAR/PARCC","reading",139,15.1
"610021",2019,"ES","IAR/PARCC","reading",271,36.9
"610022",2019,"ES","IAR/PARCC","reading",466,22.7
"610024",2019,"ES","IAR/PARCC","reading",741,27
"610026",2019,"ES","IAR/PARCC","reading",448,59.2
"610027",2019,"ES","IAR/PARCC","reading",194,30.9
"610029",2019,"ES","IAR/PARCC","reading",104,15.4
"610030",2019,"ES","IAR/PARCC","reading",133,8.3
"610032",2019,"ES","IAR/PARCC","reading",200,11
"610033",2019,"ES","IAR/PARCC","reading",343,47.5
"610034",2019,"ES","IAR/PARCC","reading",114,3.5
"610036",2019,"ES","IAR/PARCC","reading",287,13.6
"610037",2019,"ES","IAR/PARCC","reading",218,16.5
"610038",2019,"ES","IAR/PARCC","reading",638,79.8
"610039",2019,"ES","IAR/PARCC","reading",377,29.7
"610040",2019,"ES","IAR/PARCC","reading",435,21.6
"610041",2019,"ES","IAR/PARCC","reading",775,26.2
"610043",2019,"ES","IAR/PARCC","reading",205,14.1
"610044",2019,"ES","IAR/PARCC","reading",208,17.3
"610046",2019,"ES","IAR/PARCC","reading",982,31.7
"610047",2019,"ES","IAR/PARCC","reading",144,11.8
"610048",2019,"ES","IAR/PARCC","reading",169,11.2
"610051",2019,"ES","IAR/PARCC","reading",533,10.1
"610052",2019,"ES","IAR/PARCC","reading",215,7.9
"610053",2019,"ES","IAR/PARCC","reading",705,17.2
"610054",2019,"ES","IAR/PARCC","reading",499,19.4
"610055",2019,"ES","IAR/PARCC","reading",138,8
"610056",2019,"ES","IAR/PARCC","reading",220,11.4
"610057",2019,"ES","IAR/PARCC","reading",382,16.2
"610059",2019,"ES","IAR/PARCC","reading",390,70.8
"610060",2019,"ES","IAR/PARCC","reading",345,51
"610062",2019,"ES","IAR/PARCC","reading",175,25.1
"610063",2019,"ES","IAR/PARCC","reading",288,19.4
"610065",2019,"ES","IAR/PARCC","reading",185,9.7
"610066",2019,"ES","IAR/PARCC","reading",101,86.1
"610067",2019,"ES","IAR/PARCC","reading",452,14.6
"610068",2019,"ES","IAR/PARCC","reading",839,20
"610070",2019,"ES","IAR/PARCC","reading",390,30.3
"610073",2019,"ES","IAR/PARCC","reading",263,52.5
"610074",2019,"ES","IAR/PARCC","reading",501,13.8
"610076",2019,"ES","IAR/PARCC","reading",283,16.6
"610077",2019,"ES","IAR/PARCC","reading",411,15.1
"610078",2019,"ES","IAR/PARCC","reading",350,41.4
"610081",2019,"ES","IAR/PARCC","reading",370,49.5
"610082",2019,"ES","IAR/PARCC","reading",748,69.3
"610084",2019,"ES","IAR/PARCC","reading",174,87.4
"610086",2019,"ES","IAR/PARCC","reading",170,11.8
"610088",2019,"ES","IAR/PARCC","reading",398,16.6
"610089",2019,"ES","IAR/PARCC","reading",336,27.7
"610090",2019,"ES","IAR/PARCC","reading",318,32.1
"610091",2019,"ES","IAR/PARCC","reading",212,31.6
"610092",2019,"ES","IAR/PARCC","reading",147,5.4
"610093",2019,"ES","IAR/PARCC","reading",139,14.4
"610094",2019,"ES","IAR/PARCC","reading",404,46.5
"610095",2019,"ES","IAR/PARCC","reading",322,35.7
"610096",2019,"ES","IAR/PARCC","reading",785,18.9
"610097",2019,"ES","IAR/PARCC","reading",443,14.4
"610098",2019,"ES","IAR/PARCC","reading",477,23.9
"610099",2019,"ES","IAR/PARCC","reading",286,55.9
"610100",2019,"ES","IAR/PARCC","reading",348,13.2
"610101",2019,"ES","IAR/PARCC","reading",784,32.3
"610102",2019,"ES","IAR/PARCC","reading",288,5.2
"610103",2019,"ES","IAR/PARCC","reading",386,8.3
"610104",2019,"ES","IAR/PARCC","reading",404,42.8
"610105",2019,"ES","IAR/PARCC","reading",464,59.3
"610106",2019,"ES","IAR/PARCC","reading",364,7.4
"610107",2019,"ES","IAR/PARCC","reading",243,11.9
"610108",2019,"ES","IAR/PARCC","reading",202,6.4
"610109",2019,"ES","IAR/PARCC","reading",169,43.2
"610110",2019,"ES","IAR/PARCC","reading",210,14.8
"610111",2019,"ES","IAR/PARCC","reading",465,40.4
"610112",2019,"ES","IAR/PARCC","reading",246,8.5
"610115",2019,"ES","IAR/PARCC","reading",158,15.8
"610116",2019,"ES","IAR/PARCC","reading",169,8.9
"610117",2019,"ES","IAR/PARCC","reading",264,33.7
"610120",2019,"ES","IAR/PARCC","reading",301,32.9
"610121",2019,"ES","IAR/PARCC","reading",244,8.2
"610122",2019,"ES","IAR/PARCC","reading",550,39.1
"610123",2019,"ES","IAR/PARCC","reading",151,11.3
"610124",2019,"ES","IAR/PARCC","reading",203,9.4
"610125",2019,"ES","IAR/PARCC","reading",433,28.2
"610126",2019,"ES","IAR/PARCC","reading",371,24.8
"610127",2019,"ES","IAR/PARCC","reading",507,26.6
"610128",2019,"ES","IAR/PARCC","reading",147,9.5
"610129",2019,"ES","IAR/PARCC","reading",276,23.6
"610130",2019,"ES","IAR/PARCC","reading",145,19.3
"610131",2019,"ES","IAR/PARCC","reading",95,32.6
"610132",2019,"ES","IAR/PARCC","reading",118,79.7
"610133",2019,"ES","IAR/PARCC","reading",236,7.2
"610135",2019,"ES","IAR/PARCC","reading",560,32.3
"610136",2019,"ES","IAR/PARCC","reading",274,59.5
"610137",2019,"ES","IAR/PARCC","reading",466,32.4
"610138",2019,"ES","IAR/PARCC","reading",506,44.3
"610139",2019,"ES","IAR/PARCC","reading",243,15.2
"610141",2019,"ES","IAR/PARCC","reading",320,61.3
"610142",2019,"ES","IAR/PARCC","reading",378,27
"610143",2019,"ES","IAR/PARCC","reading",131,10.7
"610144",2019,"ES","IAR/PARCC","reading",534,18.7
"610145",2019,"ES","IAR/PARCC","reading",438,33.6
"610146",2019,"ES","IAR/PARCC","reading",135,1.5
"610147",2019,"ES","IAR/PARCC","reading",470,44.5
"610148",2019,"ES","IAR/PARCC","reading",575,24.9
"610152",2019,"ES","IAR/PARCC","reading",272,8.8
"610153",2019,"ES","IAR/PARCC","reading",210,11.4
"610155",2019,"ES","IAR/PARCC","reading",393,63.1
"610157",2019,"ES","IAR/PARCC","reading",1086,21.5
"610158",2019,"ES","IAR/PARCC","reading",257,19.8
"610159",2019,"ES","IAR/PARCC","reading",463,32.4
"610165",2019,"ES","IAR/PARCC","reading",318,14.5
"610167",2019,"ES","IAR/PARCC","reading",430,13
"610170",2019,"ES","IAR/PARCC","reading",662,40.2
"610171",2019,"ES","IAR/PARCC","reading",330,11.8
"610172",2019,"ES","IAR/PARCC","reading",146,6.8
"610173",2019,"ES","IAR/PARCC","reading",159,25.8
"610174",2019,"ES","IAR/PARCC","reading",296,14.9
"610175",2019,"ES","IAR/PARCC","reading",222,23
"610176",2019,"ES","IAR/PARCC","reading",296,12.8
"610177",2019,"ES","IAR/PARCC","reading",722,75.6
"610178",2019,"ES","IAR/PARCC","reading",103,7.8
"610179",2019,"ES","IAR/PARCC","reading",562,39.9
"610180",2019,"ES","IAR/PARCC","reading",235,7.2
"610182",2019,"ES","IAR/PARCC","reading",160,58.1
"610183",2019,"ES","IAR/PARCC","reading",315,6
"610184",2019,"ES","IAR/PARCC","reading",321,13.1
"610185",2019,"ES","IAR/PARCC","reading",803,29.6
"610188",2019,"ES","IAR/PARCC","reading",131,25.2
"610191",2019,"ES","IAR/PARCC","reading",370,58.9
"610192",2019,"ES","IAR/PARCC","reading",378,12.2
"610193",2019,"ES","IAR/PARCC","reading",291,22
"610194",2019,"ES","IAR/PARCC","reading",169,15.4
"610195",2019,"ES","IAR/PARCC","reading",377,28.9
"610196",2019,"ES","IAR/PARCC","reading",350,23.1
"610197",2019,"ES","IAR/PARCC","reading",273,27.8
"610198",2019,"ES","IAR/PARCC","reading",182,18.1
"610199",2019,"ES","IAR/PARCC","reading",148,37.8
"610200",2019,"ES","IAR/PARCC","reading",147,9.5
"610201",2019,"ES","IAR/PARCC","reading",465,41.1
"610202",2019,"ES","IAR/PARCC","reading",186,8.1
"610203",2019,"ES","IAR/PARCC","reading",439,30.1
"610206",2019,"ES","IAR/PARCC","reading",765,43.5
"610207",2019,"ES","IAR/PARCC","reading",172,20.9
"610208",2019,"ES","IAR/PARCC","reading",242,4.5
"610209",2019,"ES","IAR/PARCC","reading",528,19.1
"610212",2019,"ES","IAR/PARCC","reading",279,26.2
"610213",2019,"ES","IAR/PARCC","reading",343,9.6
"610215",2019,"ES","IAR/PARCC","reading",325,12.6
"610216",2019,"ES","IAR/PARCC","reading",169,17.8
"610217",2019,"ES","IAR/PARCC","reading",351,47.3
"610218",2019,"ES","IAR/PARCC","reading",135,26.7
"610219",2019,"ES","IAR/PARCC","reading",542,33.2
"610220",2019,"ES","IAR/PARCC","reading",405,58.8
"610221",2019,"ES","IAR/PARCC","reading",155,22.6
"610223",2019,"ES","IAR/PARCC","reading",235,10.6
"610225",2019,"ES","IAR/PARCC","reading",170,21.2
"610226",2019,"ES","IAR/PARCC","reading",490,24.7
"610227",2019,"ES","IAR/PARCC","reading",632,26.3
"610228",2019,"ES","IAR/PARCC","reading",141,14.9
"610229",2019,"ES","IAR/PARCC","reading",493,50.3
"610230",2019,"ES","IAR/PARCC","reading",309,50.5
"610231",2019,"ES","IAR/PARCC","reading",473,31.1
"610234",2019,"ES","IAR/PARCC","reading",226,2.7
"610235",2019,"ES","IAR/PARCC","reading",483,10.8
"610237",2019,"ES","IAR/PARCC","reading",183,11.5
"610238",2019,"ES","IAR/PARCC","reading",128,8.6
"610239",2019,"ES","IAR/PARCC","reading",392,10.7
"610242",2019,"ES","IAR/PARCC","reading",223,41.3
"610246",2019,"ES","IAR/PARCC","reading",624,24.2
"610248",2019,"ES","IAR/PARCC","reading",351,39.3
"610249",2019,"ES","IAR/PARCC","reading",231,34.6
"610250",2019,"ES","IAR/PARCC","reading",217,31.3
"610251",2019,"ES","IAR/PARCC","reading",233,7.3
"610252",2019,"ES","IAR/PARCC","reading",162,3.7
"610254",2019,"ES","IAR/PARCC","reading",204,10.8
"610256",2019,"ES","IAR/PARCC","reading",17,29.4
"610257",2019,"ES","IAR/PARCC","reading",173,10.4
"610263",2019,"ES","IAR/PARCC","reading",399,6
"610268",2019,"ES","IAR/PARCC","reading",181,11
"610269",2019,"ES","IAR/PARCC","reading",195,26.7
"610271",2019,"ES","IAR/PARCC","reading",248,8.9
"610274",2019,"ES","IAR/PARCC","reading",269,11.2
"610276",2019,"ES","IAR/PARCC","reading",188,6.4
"610279",2019,"ES","IAR/PARCC","reading",213,11.3
"610281",2019,"ES","IAR/PARCC","reading",301,14.3
"610282",2019,"ES","IAR/PARCC","reading",232,10.8
"610284",2019,"ES","IAR/PARCC","reading",197,29.9
"610287",2019,"ES","IAR/PARCC","reading",285,17.9
"610290",2019,"ES","IAR/PARCC","reading",220,8.2
"610291",2019,"ES","IAR/PARCC","reading",535,26.7
"610293",2019,"ES","IAR/PARCC","reading",225,5.3
"610295",2019,"ES","IAR/PARCC","reading",167,22.8
"610298",2019,"ES","IAR/PARCC","reading",165,89.7
"610299",2019,"ES","IAR/PARCC","reading",124,5.6
"610300",2019,"ES","IAR/PARCC","reading",203,11.3
"610305",2019,"ES","IAR/PARCC","reading",254,7.1
"610312",2019,"ES","IAR/PARCC","reading",76,53.9
"610313",2019,"ES","IAR/PARCC","reading",331,11.2
"610315",2019,"ES","IAR/PARCC","reading",84,8.3
"610316",2019,"ES","IAR/PARCC","reading",153,56.2
"610317",2019,"ES","IAR/PARCC","reading",260,18.1
"610319",2019,"ES","IAR/PARCC","reading",303,25.7
"610325",2019,"ES","IAR/PARCC","reading",447,14.1
"610329",2019,"ES","IAR/PARCC","reading",415,34.7
"610339",2019,"ES","IAR/PARCC","reading",283,6.7
"610342",2019,"ES","IAR/PARCC","reading",359,15.3
"610345",2019,"ES","IAR/PARCC","reading",203,7.4
"610347",2019,"ES","IAR/PARCC","reading",247,6.1
"610350",2019,"ES","IAR/PARCC","reading",280,18.2
"610352",2019,"ES","IAR/PARCC","reading",449,29.8
"610353",2019,"ES","IAR/PARCC","reading",495,19.4
"610354",2019,"ES","IAR/PARCC","reading",173,31.8
"610355",2019,"ES","IAR/PARCC","reading",173,22
"610362",2019,"ES","IAR/PARCC","reading",180,16.7
"610363",2019,"ES","IAR/PARCC","reading",863,57.7
"610364",2019,"ES","IAR/PARCC","reading",125,16.8
"610366",2019,"ES","IAR/PARCC","reading",154,15.6
"610367",2019,"ES","IAR/PARCC","reading",303,8.3
"610368",2019,"ES","IAR/PARCC","reading",253,20.2
"610369",2019,"ES","IAR/PARCC","reading",215,7.4
"610391",2019,"ES","IAR/PARCC","reading",254,36.6
"610396",2019,"ES","IAR/PARCC","reading",674,15.6
"610405",2019,"ES","IAR/PARCC","reading",193,22.3
"610503",2019,"ES","IAR/PARCC","reading",137,37.2
"610515",2019,"ES","IAR/PARCC","reading",219,62.1
"610520",2019,"ES","IAR/PARCC","reading",336,60.7
"610521",2019,"ES","IAR/PARCC","reading",162,27.2
"610523",2019,"ES","IAR/PARCC","reading",338,51.2
"610530",2019,"ES","IAR/PARCC","reading",207,15.9
"610532",2019,"ES","IAR/PARCC","reading",973,11.2
"610533",2019,"ES","IAR/PARCC","reading",664,16.7
"610534",2019,"ES","IAR/PARCC","reading",324,90.1
"610539",2019,"ES","IAR/PARCC","reading",564,20.2
"610541",2019,"ES","IAR/PARCC","reading",522,28.2
"610542",2019,"ES","IAR/PARCC","reading",503,42.7
"610544",2019,"ES","IAR/PARCC","reading",624,41.8
"610548",2019,"ES","IAR/PARCC","reading",220,73.6
"610559",2019,"ES","IAR/PARCC","reading",588,13.6
"610564",2019,"ES","IAR/PARCC","reading",204,44.1
"610572",2019,"ES","IAR/PARCC","reading",12,0
"610586",2019,"ES","IAR/PARCC","reading",349,26.4
"610588",2019,"ES","IAR/PARCC","reading",1114,22.9
"400009",2018,"ES","IAR/PARCC","reading",70,22.9
"400011",2018,"ES","IAR/PARCC","reading",275,54.2
"400017",2018,"ES","IAR/PARCC","reading",394,22.1
"400021",2018,"ES","IAR/PARCC","reading",331,14.2
"400023",2018,"ES","IAR/PARCC","reading",304,47.7
"400024",2018,"ES","IAR/PARCC","reading",449,36.1
"400025",2018,"ES","IAR/PARCC","reading",450,20.7
"400027",2018,"ES","IAR/PARCC","reading",364,37.1
"400028",2018,"ES","IAR/PARCC","reading",256,14.5
"400029",2018,"ES","IAR/PARCC","reading",273,32.6
"400030",2018,"ES","IAR/PARCC","reading",347,25.6
"400031",2018,"ES","IAR/PARCC","reading",470,11.1
"400033",2018,"ES","IAR/PARCC","reading",806,13.6
"400035",2018,"ES","IAR/PARCC","reading",248,24.2
"400036",2018,"ES","IAR/PARCC","reading",344,29.7
"400039",2018,"ES","IAR/PARCC","reading",256,24.2
"400040",2018,"ES","IAR/PARCC","reading",232,11.2
"400043",2018,"ES","IAR/PARCC","reading",157,20.4
"400044",2018,"ES","IAR/PARCC","reading",558,17.9
"400045",2018,"ES","IAR/PARCC","reading",85,5.9
"400046",2018,"ES","IAR/PARCC","reading",369,32
"400047",2018,"ES","IAR/PARCC","reading",185,33
"400048",2018,"ES","IAR/PARCC","reading",204,31.4
"400049",2018,"ES","IAR/PARCC","reading",290,18.3
"400050",2018,"ES","IAR/PARCC","reading",304,24.3
"400052",2018,"ES","IAR/PARCC","reading",305,16.7
"400060",2018,"ES","IAR/PARCC","reading",251,28.3
